timestamp,store_type,queue_size,estimated_wait_time,actual_wait_time,service_time,avg_service_time,hour,day_of_week,day_of_month,month,is_weekend,is_peak_hour,priority,service_type,status,customer_satisfaction,date
2025-09-06 15:04:38.201639,restaurant,4,85.18,87.92,19.0,15,15,Saturday,6,9,True,False,normal,delivery,completed,3.0,2025-09-06
2025-09-06 15:26:11.201639,restaurant,6,104.22,104.9,18.0,15,15,Saturday,6,9,True,False,normal,delivery,completed,2.0,2025-09-06
2025-09-06 15:28:01.201639,hospital,11,180.0,175.92,22.0,20,15,Saturday,6,9,True,True,normal,checkup,completed,2.0,2025-09-06
2025-09-06 15:35:45.201639,hospital,13,180.0,179.53,25.0,20,15,Saturday,6,9,True,True,normal,checkup,completed,3.0,2025-09-06
2025-09-06 15:42:44.201639,restaurant,6,115.59,118.69,13.0,15,15,Saturday,6,9,True,False,normal,reservation,completed,1.0,2025-09-06
2025-09-06 16:09:46.201639,hospital,10,180.0,184.18,23.0,20,16,Saturday,6,9,True,True,normal,emergency,completed,1.0,2025-09-06
2025-09-06 16:17:50.201639,retail,7,77.09,72.25,13.0,10,16,Saturday,6,9,True,False,normal,exchange,completed,3.0,2025-09-06
2025-09-06 16:24:20.201639,restaurant,7,102.83,107.86,15.0,15,16,Saturday,6,9,True,False,normal,takeaway,completed,1.0,2025-09-06
2025-09-06 16:40:24.201639,restaurant,4,107.42,110.53,17.0,15,16,Saturday,6,9,True,False,normal,delivery,completed,1.0,2025-09-06
2025-09-06 16:48:08.201639,restaurant,6,93.73,93.07,15.0,15,16,Saturday,6,9,True,False,normal,takeaway,completed,2.0,2025-09-06
2025-09-06 16:52:33.201639,hospital,13,180.0,185.34,18.0,20,16,Saturday,6,9,True,True,normal,emergency,completed,1.0,2025-09-06
2025-09-06 17:03:02.201639,hospital,8,180.0,179.43,25.0,20,17,Saturday,6,9,True,False,normal,lab,completed,3.0,2025-09-06
2025-09-06 17:05:38.201639,retail,11,121.35,119.23,10.0,10,17,Saturday,6,9,True,True,normal,exchange,completed,1.0,2025-09-06
2025-09-06 17:08:29.201639,restaurant,8,98.88,97.85,17.0,15,17,Saturday,6,9,True,False,high,reservation,completed,3.0,2025-09-06
2025-09-06 17:14:20.201639,restaurant,8,136.31,141.21,19.0,15,17,Saturday,6,9,True,False,normal,delivery,completed,2.0,2025-09-06
2025-09-06 17:25:28.201639,hospital,9,180.0,178.86,21.0,20,17,Saturday,6,9,True,False,normal,emergency,completed,2.0,2025-09-06
2025-09-06 17:39:32.201639,retail,11,123.72,120.65,10.0,10,17,Saturday,6,9,True,True,normal,inquiry,completed,3.0,2025-09-06
2025-09-06 17:48:42.201639,retail,7,106.25,97.11,13.0,10,17,Saturday,6,9,True,True,normal,checkout,completed,3.0,2025-09-06
2025-09-06 17:52:37.201639,retail,11,117.19,114.24,15.0,10,17,Saturday,6,9,True,True,normal,checkout,completed,2.0,2025-09-06
2025-09-06 17:54:04.201639,retail,9,108.84,118.03,8.0,10,17,Saturday,6,9,True,True,normal,checkout,completed,3.0,2025-09-06
2025-09-06 17:55:11.201639,retail,7,83.91,80.16,13.0,10,17,Saturday,6,9,True,True,normal,billing,completed,1.0,2025-09-06
2025-09-06 18:11:26.201639,retail,11,98.65,99.16,7.0,10,18,Saturday,6,9,True,True,high,inquiry,completed,2.0,2025-09-06
2025-09-06 18:16:02.201639,retail,7,87.95,82.32,9.0,10,18,Saturday,6,9,True,True,normal,checkout,completed,1.0,2025-09-06
2025-09-06 18:21:32.201639,hospital,8,180.0,,,20,18,Saturday,6,9,True,False,normal,emergency,no-show,,2025-09-06
2025-09-06 18:33:17.201639,restaurant,7,135.78,141.62,20.0,15,18,Saturday,6,9,True,False,normal,reservation,completed,2.0,2025-09-06
2025-09-06 18:33:31.201639,retail,9,104.03,96.84,14.0,10,18,Saturday,6,9,True,True,normal,inquiry,completed,3.0,2025-09-06
2025-09-06 18:34:28.201639,retail,8,106.06,103.82,11.0,10,18,Saturday,6,9,True,True,normal,checkout,completed,2.0,2025-09-06
2025-09-06 18:44:02.201639,retail,9,102.63,90.93,11.0,10,18,Saturday,6,9,True,True,normal,billing,completed,3.0,2025-09-06
2025-09-06 19:00:24.201639,restaurant,10,180.0,172.36,19.0,15,19,Saturday,6,9,True,True,normal,delivery,completed,3.0,2025-09-06
2025-09-06 19:02:38.201639,retail,8,107.63,102.79,15.0,10,19,Saturday,6,9,True,True,normal,billing,completed,2.0,2025-09-06
2025-09-06 19:03:23.201639,hospital,8,180.0,172.6,18.0,20,19,Saturday,6,9,True,False,normal,emergency,completed,3.0,2025-09-06
2025-09-06 19:04:40.201639,restaurant,8,158.23,166.87,16.0,15,19,Saturday,6,9,True,True,normal,takeaway,completed,1.0,2025-09-06
2025-09-06 19:04:49.201639,restaurant,10,180.0,180.49,13.0,15,19,Saturday,6,9,True,True,normal,reservation,completed,3.0,2025-09-06
2025-09-06 19:05:14.201639,retail,8,102.53,111.79,12.0,10,19,Saturday,6,9,True,True,normal,checkout,completed,1.0,2025-09-06
2025-09-06 19:09:05.201639,restaurant,11,126.0,122.78,16.0,15,19,Saturday,6,9,True,True,high,delivery,completed,1.0,2025-09-06
2025-09-06 19:14:15.201639,retail,7,110.7,108.4,12.0,10,19,Saturday,6,9,True,True,normal,billing,completed,2.0,2025-09-06
2025-09-06 19:14:18.201639,restaurant,8,149.37,146.04,14.0,15,19,Saturday,6,9,True,True,normal,delivery,completed,1.0,2025-09-06
2025-09-06 19:15:59.201639,restaurant,11,180.0,188.13,20.0,15,19,Saturday,6,9,True,True,normal,takeaway,completed,1.0,2025-09-06
2025-09-06 19:24:48.201639,restaurant,10,180.0,179.35,15.0,15,19,Saturday,6,9,True,True,normal,delivery,completed,3.0,2025-09-06
2025-09-06 19:24:53.201639,restaurant,8,171.1,177.1,20.0,15,19,Saturday,6,9,True,True,normal,delivery,completed,1.0,2025-09-06
2025-09-06 19:32:43.201639,retail,10,124.21,125.32,11.0,10,19,Saturday,6,9,True,True,normal,billing,completed,1.0,2025-09-06
2025-09-06 19:48:57.201639,retail,7,95.91,104.47,9.0,10,19,Saturday,6,9,True,True,normal,inquiry,completed,2.0,2025-09-06
2025-09-06 19:49:25.201639,hospital,6,130.3,,,20,19,Saturday,6,9,True,False,normal,emergency,cancelled,,2025-09-06
2025-09-06 19:54:24.201639,restaurant,8,152.51,,,15,19,Saturday,6,9,True,True,normal,delivery,no-show,,2025-09-06
2025-09-06 20:00:41.201639,retail,10,115.96,,,10,20,Saturday,6,9,True,True,normal,exchange,cancelled,,2025-09-06
2025-09-06 20:00:44.201639,restaurant,9,144.13,139.85,17.0,15,20,Saturday,6,9,True,True,normal,dine-in,completed,2.0,2025-09-06
2025-09-06 20:05:01.201639,retail,7,91.35,92.09,8.0,10,20,Saturday,6,9,True,True,normal,inquiry,completed,2.0,2025-09-06
2025-09-06 20:10:28.201639,restaurant,8,161.17,164.02,18.0,15,20,Saturday,6,9,True,True,normal,takeaway,completed,1.0,2025-09-06
2025-09-06 20:13:16.201639,restaurant,11,180.0,187.34,19.0,15,20,Saturday,6,9,True,True,normal,delivery,completed,3.0,2025-09-06
2025-09-06 20:13:27.201639,retail,11,119.61,118.93,7.0,10,20,Saturday,6,9,True,True,normal,billing,completed,2.0,2025-09-06
2025-09-06 20:15:18.201639,retail,7,98.62,99.38,9.0,10,20,Saturday,6,9,True,True,normal,inquiry,completed,3.0,2025-09-06
2025-09-06 20:22:05.201639,retail,8,86.54,85.11,8.0,10,20,Saturday,6,9,True,True,normal,billing,completed,2.0,2025-09-06
2025-09-06 20:26:02.201639,retail,11,118.94,120.15,10.0,10,20,Saturday,6,9,True,True,normal,inquiry,completed,1.0,2025-09-06
2025-09-06 20:29:02.201639,hospital,9,180.0,178.97,20.0,20,20,Saturday,6,9,True,False,normal,consultation,completed,1.0,2025-09-06
2025-09-06 20:34:11.201639,retail,8,86.42,83.13,8.0,10,20,Saturday,6,9,True,True,normal,exchange,completed,3.0,2025-09-06
2025-09-06 20:35:34.201639,restaurant,8,159.05,158.37,14.0,15,20,Saturday,6,9,True,True,normal,delivery,completed,2.0,2025-09-06
2025-09-06 20:37:58.201639,restaurant,11,180.0,180.04,12.0,15,20,Saturday,6,9,True,True,normal,takeaway,completed,1.0,2025-09-06
2025-09-06 20:40:52.201639,retail,11,121.57,127.66,15.0,10,20,Saturday,6,9,True,True,normal,billing,completed,2.0,2025-09-06
2025-09-06 20:51:09.201639,retail,11,126.77,128.14,7.0,10,20,Saturday,6,9,True,True,normal,inquiry,completed,1.0,2025-09-06
2025-09-06 20:55:10.201639,hospital,6,168.09,171.49,20.0,20,20,Saturday,6,9,True,False,normal,consultation,completed,1.0,2025-09-06
2025-09-07 08:02:55.201639,hospital,13,180.0,179.44,22.0,20,8,Sunday,7,9,True,True,normal,consultation,completed,1.0,2025-09-07
2025-09-07 08:13:17.201639,hospital,11,180.0,172.38,21.0,20,8,Sunday,7,9,True,True,normal,emergency,completed,1.0,2025-09-07
2025-09-07 08:20:57.201639,retail,4,49.61,57.14,14.0,10,8,Sunday,7,9,True,False,normal,exchange,completed,4.0,2025-09-07
2025-09-07 08:31:36.201639,retail,3,52.15,54.51,12.0,10,8,Sunday,7,9,True,False,normal,exchange,completed,2.0,2025-09-07
2025-09-07 08:36:39.201639,retail,5,64.41,70.13,13.0,10,8,Sunday,7,9,True,False,normal,billing,completed,2.0,2025-09-07
2025-09-07 08:38:57.201639,hospital,14,180.0,181.6,17.0,20,8,Sunday,7,9,True,True,normal,emergency,completed,1.0,2025-09-07
2025-09-07 08:42:21.201639,hospital,10,180.0,,,20,8,Sunday,7,9,True,True,normal,checkup,no-show,,2025-09-07
2025-09-07 08:49:06.201639,hospital,10,180.0,,,20,8,Sunday,7,9,True,True,normal,lab,no-show,,2025-09-07
2025-09-07 08:51:22.201639,retail,7,46.56,45.98,14.0,10,8,Sunday,7,9,True,False,high,inquiry,completed,2.0,2025-09-07
2025-09-07 08:51:52.201639,retail,5,62.38,59.75,12.0,10,8,Sunday,7,9,True,False,normal,exchange,completed,2.0,2025-09-07
2025-09-07 08:52:35.201639,restaurant,5,79.2,80.09,12.0,15,8,Sunday,7,9,True,False,normal,reservation,completed,2.0,2025-09-07
2025-09-07 09:05:01.201639,retail,4,52.5,50.3,13.0,10,9,Sunday,7,9,True,False,normal,billing,completed,4.0,2025-09-07
2025-09-07 09:11:51.201639,restaurant,7,133.64,142.03,19.0,15,9,Sunday,7,9,True,False,normal,reservation,completed,3.0,2025-09-07
2025-09-07 09:12:30.201639,hospital,13,126.0,123.62,24.0,20,9,Sunday,7,9,True,True,high,emergency,completed,1.0,2025-09-07
2025-09-07 09:18:15.201639,restaurant,4,81.29,81.75,13.0,15,9,Sunday,7,9,True,False,normal,takeaway,completed,2.0,2025-09-07
2025-09-07 09:24:02.201639,restaurant,5,104.14,101.78,20.0,15,9,Sunday,7,9,True,False,normal,takeaway,completed,3.0,2025-09-07
2025-09-07 09:26:23.201639,restaurant,6,113.97,,,15,9,Sunday,7,9,True,False,normal,takeaway,cancelled,,2025-09-07
2025-09-07 09:31:03.201639,restaurant,5,55.61,51.78,14.0,15,9,Sunday,7,9,True,False,high,dine-in,completed,3.0,2025-09-07
2025-09-07 09:49:28.201639,hospital,10,180.0,181.55,24.0,20,9,Sunday,7,9,True,True,normal,checkup,completed,1.0,2025-09-07
2025-09-07 09:55:22.201639,hospital,13,126.0,123.32,23.0,20,9,Sunday,7,9,True,True,high,lab,completed,3.0,2025-09-07
2025-09-07 10:02:59.201639,hospital,10,180.0,183.09,20.0,20,10,Sunday,7,9,True,True,normal,checkup,completed,1.0,2025-09-07
2025-09-07 10:09:52.201639,retail,5,62.03,60.33,12.0,10,10,Sunday,7,9,True,False,normal,inquiry,completed,3.0,2025-09-07
2025-09-07 10:13:41.201639,retail,4,44.45,37.94,14.0,10,10,Sunday,7,9,True,False,normal,billing,completed,4.0,2025-09-07
2025-09-07 10:27:52.201639,retail,4,41.35,49.6,10.0,10,10,Sunday,7,9,True,False,normal,billing,completed,4.0,2025-09-07
2025-09-07 10:37:52.201639,retail,6,63.74,74.64,9.0,10,10,Sunday,7,9,True,False,normal,billing,completed,3.0,2025-09-07
2025-09-07 10:49:38.201639,hospital,10,180.0,180.52,19.0,20,10,Sunday,7,9,True,True,normal,lab,completed,2.0,2025-09-07
2025-09-07 10:50:59.201639,hospital,10,180.0,185.59,17.0,20,10,Sunday,7,9,True,True,normal,consultation,completed,2.0,2025-09-07
2025-09-07 10:52:03.201639,retail,3,53.13,43.84,7.0,10,10,Sunday,7,9,True,False,normal,checkout,completed,4.0,2025-09-07
2025-09-07 10:53:08.201639,restaurant,8,166.97,161.74,19.0,15,10,Sunday,7,9,True,False,normal,reservation,completed,3.0,2025-09-07
2025-09-07 10:55:29.201639,hospital,10,180.0,165.86,24.0,20,10,Sunday,7,9,True,True,normal,emergency,completed,1.0,2025-09-07
2025-09-07 11:02:17.201639,restaurant,8,128.93,125.28,18.0,15,11,Sunday,7,9,True,False,normal,dine-in,completed,2.0,2025-09-07
2025-09-07 11:03:08.201639,retail,7,94.09,82.41,14.0,10,11,Sunday,7,9,True,True,normal,billing,completed,2.0,2025-09-07
2025-09-07 11:03:10.201639,retail,7,84.87,82.05,12.0,10,11,Sunday,7,9,True,True,normal,billing,completed,2.0,2025-09-07
2025-09-07 11:12:00.201639,retail,10,104.16,102.1,7.0,10,11,Sunday,7,9,True,True,normal,inquiry,completed,2.0,2025-09-07
2025-09-07 11:18:05.201639,retail,8,95.61,94.25,14.0,10,11,Sunday,7,9,True,True,normal,billing,completed,2.0,2025-09-07
2025-09-07 11:18:07.201639,restaurant,7,93.17,88.28,13.0,15,11,Sunday,7,9,True,False,high,dine-in,completed,3.0,2025-09-07
2025-09-07 11:28:38.201639,restaurant,8,127.1,121.14,18.0,15,11,Sunday,7,9,True,False,normal,reservation,completed,3.0,2025-09-07
2025-09-07 11:30:17.201639,retail,10,125.98,126.74,14.0,10,11,Sunday,7,9,True,True,normal,checkout,completed,1.0,2025-09-07
2025-09-07 11:42:03.201639,retail,8,101.19,102.5,12.0,10,11,Sunday,7,9,True,True,normal,inquiry,completed,3.0,2025-09-07
2025-09-07 11:50:54.201639,retail,7,87.92,84.35,8.0,10,11,Sunday,7,9,True,True,normal,inquiry,completed,1.0,2025-09-07
2025-09-07 11:53:27.201639,hospital,6,147.68,145.41,22.0,20,11,Sunday,7,9,True,False,normal,lab,completed,3.0,2025-09-07
2025-09-07 12:03:35.201639,retail,9,117.82,125.33,10.0,10,12,Sunday,7,9,True,True,normal,exchange,completed,2.0,2025-09-07
2025-09-07 12:12:15.201639,restaurant,9,177.67,170.56,12.0,15,12,Sunday,7,9,True,True,normal,delivery,completed,3.0,2025-09-07
2025-09-07 12:16:58.201639,restaurant,9,180.0,,,15,12,Sunday,7,9,True,True,normal,reservation,no-show,,2025-09-07
2025-09-07 12:22:00.201639,hospital,8,146.04,144.52,21.0,20,12,Sunday,7,9,True,False,normal,consultation,completed,3.0,2025-09-07
2025-09-07 12:23:43.201639,restaurant,10,177.85,175.23,18.0,15,12,Sunday,7,9,True,True,normal,takeaway,completed,1.0,2025-09-07
2025-09-07 12:27:37.201639,retail,7,112.1,108.51,13.0,10,12,Sunday,7,9,True,True,normal,billing,completed,3.0,2025-09-07
2025-09-07 12:31:57.201639,retail,10,126.45,126.35,14.0,10,12,Sunday,7,9,True,True,normal,inquiry,completed,1.0,2025-09-07
2025-09-07 12:34:23.201639,retail,11,138.47,,,10,12,Sunday,7,9,True,True,normal,billing,cancelled,,2025-09-07
2025-09-07 12:35:41.201639,restaurant,11,180.0,189.11,16.0,15,12,Sunday,7,9,True,True,normal,reservation,completed,1.0,2025-09-07
2025-09-07 12:36:59.201639,retail,9,127.93,129.5,13.0,10,12,Sunday,7,9,True,True,normal,exchange,completed,1.0,2025-09-07
2025-09-07 12:42:56.201639,restaurant,8,169.41,173.1,18.0,15,12,Sunday,7,9,True,True,normal,takeaway,completed,2.0,2025-09-07
2025-09-07 12:48:02.201639,retail,7,97.86,106.6,14.0,10,12,Sunday,7,9,True,True,normal,inquiry,completed,2.0,2025-09-07
2025-09-07 12:50:55.201639,hospital,8,180.0,176.97,23.0,20,12,Sunday,7,9,True,False,normal,lab,completed,2.0,2025-09-07
2025-09-07 12:54:38.201639,restaurant,9,153.92,151.01,15.0,15,12,Sunday,7,9,True,True,normal,delivery,completed,1.0,2025-09-07
2025-09-07 13:04:20.201639,restaurant,8,169.2,167.77,15.0,15,13,Sunday,7,9,True,True,normal,dine-in,completed,3.0,2025-09-07
2025-09-07 13:07:16.201639,retail,10,111.08,114.98,12.0,10,13,Sunday,7,9,True,True,normal,inquiry,completed,1.0,2025-09-07
2025-09-07 13:07:59.201639,restaurant,10,178.35,172.78,17.0,15,13,Sunday,7,9,True,True,normal,delivery,completed,3.0,2025-09-07
2025-09-07 13:14:25.201639,hospital,6,150.66,140.71,22.0,20,13,Sunday,7,9,True,False,normal,consultation,completed,1.0,2025-09-07
2025-09-07 13:17:08.201639,retail,9,115.13,112.48,7.0,10,13,Sunday,7,9,True,True,normal,billing,completed,2.0,2025-09-07
2025-09-07 13:17:22.201639,restaurant,12,180.0,,,15,13,Sunday,7,9,True,True,normal,dine-in,cancelled,,2025-09-07
2025-09-07 13:19:58.201639,restaurant,9,177.5,175.46,14.0,15,13,Sunday,7,9,True,True,normal,dine-in,completed,3.0,2025-09-07
2025-09-07 13:20:14.201639,retail,8,110.87,109.01,10.0,10,13,Sunday,7,9,True,True,normal,inquiry,completed,1.0,2025-09-07
2025-09-07 13:21:19.201639,restaurant,9,180.0,,,15,13,Sunday,7,9,True,True,normal,reservation,no-show,,2025-09-07
2025-09-07 13:29:11.201639,retail,11,131.66,,,10,13,Sunday,7,9,True,True,normal,checkout,no-show,,2025-09-07
2025-09-07 13:31:25.201639,retail,7,59.47,56.1,10.0,10,13,Sunday,7,9,True,True,high,inquiry,completed,4.0,2025-09-07
2025-09-07 13:32:45.201639,retail,9,121.67,114.14,13.0,10,13,Sunday,7,9,True,True,normal,checkout,completed,1.0,2025-09-07
2025-09-07 13:39:32.201639,restaurant,9,180.0,172.6,19.0,15,13,Sunday,7,9,True,True,normal,delivery,completed,1.0,2025-09-07
2025-09-07 13:39:52.201639,restaurant,12,180.0,183.8,15.0,15,13,Sunday,7,9,True,True,normal,delivery,completed,1.0,2025-09-07
2025-09-07 13:44:58.201639,restaurant,11,180.0,181.13,15.0,15,13,Sunday,7,9,True,True,normal,takeaway,completed,3.0,2025-09-07
2025-09-07 13:46:30.201639,restaurant,11,180.0,175.69,12.0,15,13,Sunday,7,9,True,True,normal,delivery,completed,1.0,2025-09-07
2025-09-07 13:49:56.201639,hospital,7,180.0,,,20,13,Sunday,7,9,True,False,normal,lab,cancelled,,2025-09-07
2025-09-07 14:00:42.201639,restaurant,11,180.0,175.43,19.0,15,14,Sunday,7,9,True,True,normal,dine-in,completed,2.0,2025-09-07
2025-09-07 14:02:50.201639,retail,3,50.23,50.39,12.0,10,14,Sunday,7,9,True,False,normal,checkout,completed,2.0,2025-09-07
2025-09-07 14:19:20.201639,hospital,12,180.0,183.18,22.0,20,14,Sunday,7,9,True,True,normal,emergency,completed,1.0,2025-09-07
2025-09-07 14:20:14.201639,restaurant,11,180.0,181.79,14.0,15,14,Sunday,7,9,True,True,normal,dine-in,completed,1.0,2025-09-07
2025-09-07 14:20:21.201639,restaurant,9,123.23,119.61,15.0,15,14,Sunday,7,9,True,True,high,delivery,completed,2.0,2025-09-07
2025-09-07 14:22:56.201639,retail,3,40.54,44.61,14.0,10,14,Sunday,7,9,True,False,normal,checkout,completed,4.0,2025-09-07
2025-09-07 14:25:05.201639,restaurant,12,180.0,182.28,19.0,15,14,Sunday,7,9,True,True,normal,delivery,completed,2.0,2025-09-07
2025-09-07 14:28:05.201639,retail,4,38.4,33.05,15.0,10,14,Sunday,7,9,True,False,high,inquiry,completed,3.0,2025-09-07
2025-09-07 14:31:03.201639,hospital,12,180.0,180.65,21.0,20,14,Sunday,7,9,True,True,normal,emergency,completed,1.0,2025-09-07
2025-09-07 14:37:17.201639,restaurant,11,180.0,175.27,19.0,15,14,Sunday,7,9,True,True,normal,takeaway,completed,2.0,2025-09-07
2025-09-07 14:42:22.201639,restaurant,8,180.0,182.28,16.0,15,14,Sunday,7,9,True,True,normal,delivery,completed,2.0,2025-09-07
2025-09-07 14:46:02.201639,hospital,14,180.0,177.49,19.0,20,14,Sunday,7,9,True,True,normal,emergency,completed,3.0,2025-09-07
2025-09-07 14:51:32.201639,restaurant,10,180.0,175.48,16.0,15,14,Sunday,7,9,True,True,normal,takeaway,completed,2.0,2025-09-07
2025-09-07 14:52:08.201639,retail,7,76.02,71.09,15.0,10,14,Sunday,7,9,True,False,normal,exchange,completed,2.0,2025-09-07
2025-09-07 14:54:02.201639,retail,5,69.49,,,10,14,Sunday,7,9,True,False,normal,billing,no-show,,2025-09-07
2025-09-07 14:55:14.201639,hospital,14,180.0,180.37,18.0,20,14,Sunday,7,9,True,True,normal,checkup,completed,3.0,2025-09-07
2025-09-07 15:09:50.201639,hospital,10,180.0,170.84,18.0,20,15,Sunday,7,9,True,True,normal,checkup,completed,2.0,2025-09-07
2025-09-07 15:26:26.201639,hospital,10,180.0,174.22,25.0,20,15,Sunday,7,9,True,True,normal,emergency,completed,1.0,2025-09-07
2025-09-07 15:28:05.201639,hospital,14,180.0,169.4,18.0,20,15,Sunday,7,9,True,True,normal,lab,completed,1.0,2025-09-07
2025-09-07 15:29:39.201639,restaurant,5,86.56,87.71,13.0,15,15,Sunday,7,9,True,False,normal,reservation,completed,3.0,2025-09-07
2025-09-07 15:36:10.201639,hospital,10,180.0,179.77,19.0,20,15,Sunday,7,9,True,True,normal,emergency,completed,3.0,2025-09-07
2025-09-07 15:50:50.201639,retail,7,71.19,72.47,9.0,10,15,Sunday,7,9,True,False,normal,checkout,completed,1.0,2025-09-07
2025-09-07 15:54:10.201639,restaurant,7,121.94,122.3,17.0,15,15,Sunday,7,9,True,False,normal,delivery,completed,3.0,2025-09-07
2025-09-07 15:55:33.201639,restaurant,8,130.03,131.59,14.0,15,15,Sunday,7,9,True,False,normal,reservation,completed,2.0,2025-09-07
2025-09-07 16:13:50.201639,restaurant,8,139.3,138.55,18.0,15,16,Sunday,7,9,True,False,normal,delivery,completed,1.0,2025-09-07
2025-09-07 16:15:18.201639,restaurant,6,85.33,76.24,20.0,15,16,Sunday,7,9,True,False,high,dine-in,completed,1.0,2025-09-07
2025-09-07 16:20:52.201639,hospital,11,180.0,184.4,19.0,20,16,Sunday,7,9,True,True,normal,checkup,completed,2.0,2025-09-07
2025-09-07 16:26:48.201639,hospital,10,180.0,184.45,25.0,20,16,Sunday,7,9,True,True,normal,checkup,completed,1.0,2025-09-07
2025-09-07 16:28:25.201639,restaurant,4,77.05,89.93,12.0,15,16,Sunday,7,9,True,False,normal,takeaway,completed,2.0,2025-09-07
2025-09-07 16:31:17.201639,retail,3,37.44,34.78,12.0,10,16,Sunday,7,9,True,False,normal,billing,completed,2.0,2025-09-07
2025-09-07 16:31:50.201639,restaurant,7,121.23,116.31,18.0,15,16,Sunday,7,9,True,False,normal,dine-in,completed,1.0,2025-09-07
2025-09-07 16:35:25.201639,hospital,11,180.0,172.92,22.0,20,16,Sunday,7,9,True,True,normal,checkup,completed,1.0,2025-09-07
2025-09-07 16:35:40.201639,retail,7,74.86,77.98,10.0,10,16,Sunday,7,9,True,False,normal,inquiry,completed,2.0,2025-09-07
2025-09-07 16:47:49.201639,hospital,14,180.0,181.29,20.0,20,16,Sunday,7,9,True,True,normal,emergency,completed,3.0,2025-09-07
2025-09-07 16:49:55.201639,restaurant,8,132.31,132.39,16.0,15,16,Sunday,7,9,True,False,normal,reservation,completed,3.0,2025-09-07
2025-09-07 17:09:20.201639,restaurant,4,101.4,101.83,18.0,15,17,Sunday,7,9,True,False,normal,takeaway,completed,3.0,2025-09-07
2025-09-07 17:12:58.201639,retail,10,122.11,122.59,12.0,10,17,Sunday,7,9,True,True,normal,billing,completed,1.0,2025-09-07
2025-09-07 17:20:38.201639,retail,7,95.81,96.82,7.0,10,17,Sunday,7,9,True,True,normal,billing,completed,1.0,2025-09-07
2025-09-07 17:39:42.201639,retail,10,115.37,128.53,13.0,10,17,Sunday,7,9,True,True,normal,billing,completed,1.0,2025-09-07
2025-09-07 17:40:37.201639,retail,11,126.58,125.72,10.0,10,17,Sunday,7,9,True,True,normal,exchange,completed,1.0,2025-09-07
2025-09-07 17:44:55.201639,hospital,9,180.0,180.25,21.0,20,17,Sunday,7,9,True,False,normal,emergency,completed,3.0,2025-09-07
2025-09-07 17:45:48.201639,retail,10,125.96,121.09,7.0,10,17,Sunday,7,9,True,True,normal,billing,completed,2.0,2025-09-07
2025-09-07 17:48:39.201639,retail,9,120.56,122.82,10.0,10,17,Sunday,7,9,True,True,normal,checkout,completed,3.0,2025-09-07
2025-09-07 17:55:21.201639,retail,8,112.23,110.78,9.0,10,17,Sunday,7,9,True,True,normal,checkout,completed,1.0,2025-09-07
2025-09-07 18:03:26.201639,retail,7,90.41,90.63,8.0,10,18,Sunday,7,9,True,True,normal,billing,completed,3.0,2025-09-07
2025-09-07 18:07:33.201639,restaurant,5,126.46,128.17,12.0,15,18,Sunday,7,9,True,False,normal,takeaway,completed,2.0,2025-09-07
2025-09-07 18:08:16.201639,hospital,8,180.0,175.74,22.0,20,18,Sunday,7,9,True,False,normal,lab,completed,3.0,2025-09-07
2025-09-07 18:09:08.201639,hospital,6,167.11,165.22,25.0,20,18,Sunday,7,9,True,False,normal,emergency,completed,1.0,2025-09-07
2025-09-07 18:11:56.201639,retail,10,109.4,118.16,15.0,10,18,Sunday,7,9,True,True,normal,checkout,completed,1.0,2025-09-07
2025-09-07 18:15:51.201639,retail,11,136.79,148.62,15.0,10,18,Sunday,7,9,True,True,normal,exchange,completed,3.0,2025-09-07
2025-09-07 18:19:24.201639,retail,11,118.67,127.76,12.0,10,18,Sunday,7,9,True,True,normal,exchange,completed,2.0,2025-09-07
2025-09-07 18:36:47.201639,retail,10,118.0,,,10,18,Sunday,7,9,True,True,normal,exchange,no-show,,2025-09-07
2025-09-07 18:42:12.201639,retail,11,140.41,134.56,10.0,10,18,Sunday,7,9,True,True,normal,exchange,completed,2.0,2025-09-07
2025-09-07 18:43:08.201639,restaurant,6,121.32,115.61,19.0,15,18,Sunday,7,9,True,False,normal,dine-in,completed,2.0,2025-09-07
2025-09-07 18:49:08.201639,retail,7,96.86,89.62,11.0,10,18,Sunday,7,9,True,True,normal,exchange,completed,3.0,2025-09-07
2025-09-07 18:50:13.201639,retail,9,105.16,103.7,15.0,10,18,Sunday,7,9,True,True,normal,checkout,completed,2.0,2025-09-07
2025-09-07 18:50:33.201639,retail,8,100.66,98.37,12.0,10,18,Sunday,7,9,True,True,normal,inquiry,completed,2.0,2025-09-07
2025-09-07 18:51:09.201639,retail,11,134.07,144.38,10.0,10,18,Sunday,7,9,True,True,normal,checkout,completed,2.0,2025-09-07
2025-09-07 18:54:12.201639,restaurant,7,125.83,122.03,12.0,15,18,Sunday,7,9,True,False,normal,takeaway,completed,3.0,2025-09-07
2025-09-07 19:00:20.201639,retail,10,122.86,121.0,15.0,10,19,Sunday,7,9,True,True,normal,billing,completed,1.0,2025-09-07
2025-09-07 19:03:41.201639,restaurant,8,122.73,128.98,13.0,15,19,Sunday,7,9,True,True,high,delivery,completed,3.0,2025-09-07
2025-09-07 19:05:06.201639,retail,10,91.52,93.95,12.0,10,19,Sunday,7,9,True,True,high,inquiry,completed,1.0,2025-09-07
